Country,Country sp,Deaths,EW,Fips,ISO3166Alpha2,ISO3166Alpha3,Code,Iso3166,Lab Confirm,Last Available EpiWeek,Number of Records,PAHO Code Num,PAHO Code,Population,RegionLvl0,RegionLvl1,RegionLvl2,RegionLvl3,Region,Serotype,Severe Dengue,Suspected,TIS,Type,W Pais,Year
Antigua and Barbuda,Antigua y Barbuda,0,31,AC,AG,ATG,28,28,6,28,1,431,ANT,92,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,ANT,Preliminar,ATG,2015
Antigua and Barbuda,Antigua y Barbuda,0,32,AC,AG,ATG,28,28,6,28,1,431,ANT,92,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,ANT,Preliminar,ATG,2015
Antigua and Barbuda,Antigua y Barbuda,0,33,AC,AG,ATG,28,28,6,28,1,431,ANT,92,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,ANT,Preliminar,ATG,2015
Antigua and Barbuda,Antigua y Barbuda,0,34,AC,AG,ATG,28,28,6,28,1,431,ANT,92,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,ANT,Preliminar,ATG,2015
Antigua and Barbuda,Antigua y Barbuda,0,35,AC,AG,ATG,28,28,6,28,1,431,ANT,92,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,ANT,Preliminar,ATG,2015
Antigua and Barbuda,Antigua y Barbuda,0,36,AC,AG,ATG,28,28,6,28,1,431,ANT,92,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,ANT,Preliminar,ATG,2015
Antigua and Barbuda,Antigua y Barbuda,0,37,AC,AG,ATG,28,28,6,28,1,431,ANT,92,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,ANT,Preliminar,ATG,2015
Antigua and Barbuda,Antigua y Barbuda,0,38,AC,AG,ATG,28,28,6,28,1,431,ANT,92,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,ANT,Preliminar,ATG,2015
Antigua and Barbuda,Antigua y Barbuda,0,39,AC,AG,ATG,28,28,6,28,1,431,ANT,92,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,ANT,Preliminar,ATG,2015
Antigua and Barbuda,Antigua y Barbuda,0,40,AC,AG,ATG,28,28,6,28,1,431,ANT,92,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,ANT,Preliminar,ATG,2015
Antigua and Barbuda,Antigua y Barbuda,0,41,AC,AG,ATG,28,28,6,28,1,431,ANT,92,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,ANT,Preliminar,ATG,2015
Antigua and Barbuda,Antigua y Barbuda,0,42,AC,AG,ATG,28,28,6,28,1,431,ANT,92,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,ANT,Preliminar,ATG,2015
Antigua and Barbuda,Antigua y Barbuda,0,43,AC,AG,ATG,28,28,6,28,1,431,ANT,92,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,ANT,Preliminar,ATG,2015
Antigua and Barbuda,Antigua y Barbuda,0,44,AC,AG,ATG,28,28,6,28,1,431,ANT,92,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,ANT,Preliminar,ATG,2015
Antigua and Barbuda,Antigua y Barbuda,0,45,AC,AG,ATG,28,28,6,28,1,431,ANT,92,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,ANT,Preliminar,ATG,2015
Antigua and Barbuda,Antigua y Barbuda,0,46,AC,AG,ATG,28,28,6,28,1,431,ANT,92,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,ANT,Preliminar,ATG,2015
Antigua and Barbuda,Antigua y Barbuda,0,47,AC,AG,ATG,28,28,6,28,1,431,ANT,92,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,ANT,Preliminar,ATG,2015
Antigua and Barbuda,Antigua y Barbuda,0,48,AC,AG,ATG,28,28,6,28,1,431,ANT,92,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,ANT,Preliminar,ATG,2015
Antigua and Barbuda,Antigua y Barbuda,0,49,AC,AG,ATG,28,28,6,28,1,431,ANT,92,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,ANT,Preliminar,ATG,2015
Antigua and Barbuda,Antigua y Barbuda,0,50,AC,AG,ATG,28,28,6,28,1,431,ANT,92,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,ANT,Preliminar,ATG,2015
Antigua and Barbuda,Antigua y Barbuda,0,51,AC,AG,ATG,28,28,6,28,1,431,ANT,92,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,ANT,Preliminar,ATG,2015
Argentina,Argentina,0,1,AR,AR,ARG,32,32,0,1,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,55,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,2,AR,AR,ARG,32,32,0,1,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,55,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,3,AR,AR,ARG,32,32,3,3,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,94,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,4,AR,AR,ARG,32,32,3,4,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,99,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,5,AR,AR,ARG,32,32,3,5,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,136,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,6,AR,AR,ARG,32,32,3,6,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,259,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,7,AR,AR,ARG,32,32,4,7,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,309,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,8,AR,AR,ARG,32,32,7,8,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,387,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,9,AR,AR,ARG,32,32,30,9,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,599,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,10,AR,AR,ARG,32,32,30,10,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,599,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,11,AR,AR,ARG,32,32,49,11,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,803,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,12,AR,AR,ARG,32,32,49,12,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,1192,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,13,AR,AR,ARG,32,32,138,13,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,1138,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,14,AR,AR,ARG,32,32,143,14,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,1285,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,15,AR,AR,ARG,32,32,174,15,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,1514,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,16,AR,AR,ARG,32,32,364,16,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,1731,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,17,AR,AR,ARG,32,32,379,17,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,1906,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,18,AR,AR,ARG,32,32,379,17,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,1906,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,19,AR,AR,ARG,32,32,379,19,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,2263,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,20,AR,AR,ARG,32,32,379,19,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,2263,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,21,AR,AR,ARG,32,32,379,21,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,2428,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,22,AR,AR,ARG,32,32,379,22,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,2486,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,23,AR,AR,ARG,32,32,379,23,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,2517,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,24,AR,AR,ARG,32,32,242,24,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,2553,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,25,AR,AR,ARG,32,32,242,25,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,2595,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,26,AR,AR,ARG,32,32,244,26,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,2605,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,27,AR,AR,ARG,32,32,244,27,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,2636,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,28,AR,AR,ARG,32,32,244,28,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,2655,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,29,AR,AR,ARG,32,32,244,29,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,2682,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,30,AR,AR,ARG,32,32,244,30,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,2733,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,31,AR,AR,ARG,32,32,381,31,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,2752,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,32,AR,AR,ARG,32,32,246,32,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,2791,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,33,AR,AR,ARG,32,32,246,33,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,2804,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,34,AR,AR,ARG,32,32,255,34,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,2839,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,35,AR,AR,ARG,32,32,257,35,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,2967,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,36,AR,AR,ARG,32,32,258,36,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,3034,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,37,AR,AR,ARG,32,32,258,37,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,3074,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,38,AR,AR,ARG,32,32,258,38,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,3096,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,39,AR,AR,ARG,32,32,258,39,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,3121,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,40,AR,AR,ARG,32,32,258,40,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,3153,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,41,AR,AR,ARG,32,32,258,41,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,3180,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,42,AR,AR,ARG,32,32,344,42,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,3227,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,43,AR,AR,ARG,32,32,344,43,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,3281,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,44,AR,AR,ARG,32,32,344,44,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,3313,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,45,AR,AR,ARG,32,32,345,45,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,3366,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,46,AR,AR,ARG,32,32,345,46,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,3421,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,47,AR,AR,ARG,32,32,345,47,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,3454,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,48,AR,AR,ARG,32,32,346,48,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,3523,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,49,AR,AR,ARG,32,32,349,49,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,3554,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,50,AR,AR,ARG,32,32,352,50,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,3637,ARG,Preliminar,ARG,2015
Argentina,Argentina,0,51,AR,AR,ARG,32,32,354,51,1,425,ARG,42155,AMR,LAC,SAR,LAM,SCR,"DEN 1,4",0,3712,ARG,Preliminar,ARG,2015
Bahamas,Bahamas,0,2,BF,BS,BHS,44,44,0,2,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,3,BF,BS,BHS,44,44,0,2,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,4,BF,BS,BHS,44,44,0,2,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,5,BF,BS,BHS,44,44,0,2,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,6,BF,BS,BHS,44,44,0,2,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,7,BF,BS,BHS,44,44,0,2,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,8,BF,BS,BHS,44,44,0,2,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,9,BF,BS,BHS,44,44,0,2,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,10,BF,BS,BHS,44,44,0,2,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,11,BF,BS,BHS,44,44,0,2,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,3,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,12,BF,BS,BHS,44,44,1,12,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,13,BF,BS,BHS,44,44,1,12,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,14,BF,BS,BHS,44,44,1,12,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,15,BF,BS,BHS,44,44,1,12,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,16,BF,BS,BHS,44,44,1,12,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,17,BF,BS,BHS,44,44,1,12,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,18,BF,BS,BHS,44,44,1,12,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,19,BF,BS,BHS,44,44,1,12,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,20,BF,BS,BHS,44,44,1,12,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,21,BF,BS,BHS,44,44,1,12,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,22,BF,BS,BHS,44,44,1,12,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,23,BF,BS,BHS,44,44,1,12,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,24,BF,BS,BHS,44,44,1,12,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,25,BF,BS,BHS,44,44,1,12,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,26,BF,BS,BHS,44,44,1,12,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,27,BF,BS,BHS,44,44,1,12,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,28,BF,BS,BHS,44,44,1,12,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,29,BF,BS,BHS,44,44,1,12,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,5,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,30,BF,BS,BHS,44,44,1,30,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,9,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,31,BF,BS,BHS,44,44,1,30,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,9,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,32,BF,BS,BHS,44,44,1,30,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,9,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,33,BF,BS,BHS,44,44,1,30,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,9,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,34,BF,BS,BHS,44,44,1,30,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,9,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,35,BF,BS,BHS,44,44,1,30,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,9,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,36,BF,BS,BHS,44,44,1,30,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,9,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,37,BF,BS,BHS,44,44,1,30,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,9,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,38,BF,BS,BHS,44,44,1,30,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,9,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,39,BF,BS,BHS,44,44,1,30,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,9,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,40,BF,BS,BHS,44,44,1,30,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,9,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,41,BF,BS,BHS,44,44,1,30,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,9,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,42,BF,BS,BHS,44,44,1,30,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,9,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,43,BF,BS,BHS,44,44,1,30,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,9,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,44,BF,BS,BHS,44,44,1,30,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,9,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,45,BF,BS,BHS,44,44,1,30,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,9,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,46,BF,BS,BHS,44,44,1,30,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,9,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,47,BF,BS,BHS,44,44,1,30,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,9,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,48,BF,BS,BHS,44,44,1,30,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,9,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,49,BF,BS,BHS,44,44,1,30,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,9,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,50,BF,BS,BHS,44,44,1,30,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,9,BAH,Preliminar,BHS,2015
Bahamas,Bahamas,0,51,BF,BS,BHS,44,44,1,30,1,426,BAH,388,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,9,BAH,Preliminar,BHS,2015
Barbados,Barbados,0,20,BB,BB,BRB,52,52,16,20,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,21,BB,BB,BRB,52,52,16,20,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,22,BB,BB,BRB,52,52,16,20,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,23,BB,BB,BRB,52,52,16,20,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,24,BB,BB,BRB,52,52,16,20,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,25,BB,BB,BRB,52,52,16,20,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,26,BB,BB,BRB,52,52,16,20,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,27,BB,BB,BRB,52,52,16,20,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,28,BB,BB,BRB,52,52,16,20,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,29,BB,BB,BRB,52,52,16,20,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,30,BB,BB,BRB,52,52,16,20,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,31,BB,BB,BRB,52,52,16,20,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,32,BB,BB,BRB,52,52,16,32,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,33,BB,BB,BRB,52,52,16,32,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,34,BB,BB,BRB,52,52,16,32,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,35,BB,BB,BRB,52,52,16,32,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,36,BB,BB,BRB,52,52,16,32,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,37,BB,BB,BRB,52,52,16,32,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,38,BB,BB,BRB,52,52,16,32,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,39,BB,BB,BRB,52,52,16,32,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,40,BB,BB,BRB,52,52,16,32,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,41,BB,BB,BRB,52,52,16,32,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,42,BB,BB,BRB,52,52,16,32,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,43,BB,BB,BRB,52,52,16,32,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
Barbados,Barbados,0,44,BB,BB,BRB,52,52,16,32,1,427,BAR,291,AMR,LAC,NLC,CAR,NLC,DEN 1,0,97,BAR,Preliminar,BRB,2015
